CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
1687,35,Female,Trainer3,79620,10,5,8,Medium,Silver,99.61
1688,49,Female,Trainer7,78332,1,2,12,Low,Silver,63.95
1689,49,Female,Trainer6,106846,4,3,14,Medium,Gold,87.23
1690,52,Male,Trainer3,75080,1,1,12,High,Silver,55.49
1691,56,Male,Trainer6,74645,5,5,10,High,Gold,98.33
1692,63,Male,Trainer3,31340,6,4,19,High,Gold,75.65
1693,69,Female,Trainer6,58339,8,5,4,Medium,Bronze,100
1694,46,Male,Trainer4,70054,1,8,7,High,Bronze,68.54
1695,66,Female,Trainer4,105743,2,2,10,Low,Gold,62.74
1696,46,Male,Trainer7,50687,9,7,14,Low,Silver,100
1697,61,Male,Trainer3,63780,9,10,14,Low,Silver,100
1698,33,Female,Trainer3,81219,6,8,9,Low,Silver,100
1699,61,Female,Trainer6,41881,6,7,14,High,Gold,75.67
1700,64,Female,Trainer7,32732,5,7,6,High,Silver,90.98
1701,27,Female,Trainer7,93524,6,1,19,Medium,Silver,69.9
1702,47,Female,Trainer3,83390,3,10,10,Medium,Gold,100
1703,42,Male,Trainer4,37304,3,4,8,Low,Silver,54.99
1704,56,Female,Trainer3,81371,8,8,1,High,Silver,100
1705,37,Male,Trainer3,102235,1,4,5,Medium,Silver,62.45
1706,22,Male,Trainer5,99239,4,1,13,High,Gold,56.92
1707,18,Female,Trainer6,63621,2,7,2,Low,Bronze,49.97
1708,47,Male,Trainer6,79547,7,9,3,High,Gold,100
1709,66,Male,Trainer5,65738,10,6,17,High,Silver,100
1710,20,Female,Trainer7,39106,5,9,7,High,Bronze,91.81
1711,62,Female,Trainer6,108025,5,6,7,Medium,Bronze,96.97
1712,31,Male,Trainer7,97554,4,2,13,Medium,Bronze,61.46
1713,47,Male,Trainer4,86255,6,4,8,High,Silver,82.97
1714,67,Male,Trainer7,114843,10,9,19,High,Bronze,100
1715,21,Female,Trainer6,78011,6,10,1,Medium,Bronze,98.37
1716,35,Female,Trainer7,98657,6,2,16,Low,Gold,83.81
1717,54,Female,Trainer4,71724,10,6,6,High,Gold,100
1718,42,Male,Trainer5,74871,8,3,4,Low,Bronze,89.35
1719,65,Female,Trainer6,38038,2,5,10,Low,Gold,79.96
1720,18,Female,Trainer4,94759,4,8,1,Low,Bronze,93.35
1721,63,Male,Trainer3,33593,2,2,1,Low,Bronze,50.62
1722,32,Male,Trainer5,70559,9,9,4,Medium,Silver,100
1723,26,Male,Trainer5,81441,6,6,18,Low,Silver,100
1724,32,Female,Trainer6,48876,10,9,7,Low,Silver,100
1725,66,Female,Trainer4,110348,1,3,11,Medium,Gold,75.82
1726,41,Female,Trainer3,110245,10,2,19,Medium,Silver,100
1727,21,Female,Trainer4,68448,7,1,1,Low,Bronze,66.69
1728,29,Female,Trainer7,97632,6,9,19,Low,Gold,100
1729,54,Female,Trainer6,55593,9,7,20,Medium,Silver,100
1730,54,Female,Trainer7,103035,5,2,5,Low,Bronze,79.27
1731,60,Male,Trainer7,97104,8,2,1,Medium,Bronze,100
1732,23,Female,Trainer5,47229,7,2,8,High,Bronze,60.82
1733,56,Female,Trainer5,94790,8,1,5,Low,Gold,77.01
1734,63,Male,Trainer7,93472,6,4,10,Low,Bronze,99.84
1735,41,Male,Trainer4,67044,5,5,6,High,Silver,78.14
1736,28,Male,Trainer6,58964,3,10,7,Medium,Silver,100
1737,30,Male,Trainer6,113164,2,6,1,High,Silver,64.48
1738,51,Female,Trainer4,92947,5,2,6,Medium,Silver,85.74
1739,42,Female,Trainer7,67505,3,6,15,Low,Bronze,73.79
1740,24,Male,Trainer6,30915,2,3,15,Medium,Gold,67.82
1741,69,Male,Trainer5,119092,4,1,14,Low,Bronze,92.04
1742,21,Female,Trainer3,112394,9,8,3,Medium,Gold,100
1743,25,Male,Trainer5,54401,8,10,20,Medium,Silver,100
1744,37,Male,Trainer4,109564,8,5,5,Medium,Gold,90.32
1745,46,Female,Trainer3,35589,7,5,7,Medium,Silver,97.41
1746,68,Male,Trainer6,51708,7,7,4,High,Bronze,100
1747,62,Female,Trainer6,68667,5,1,16,Low,Bronze,81.56
1748,63,Male,Trainer3,71401,8,7,12,Medium,Bronze,99.13
1749,27,Female,Trainer6,111891,4,5,12,High,Bronze,95.54
1750,60,Male,Trainer3,103670,8,7,3,Low,Bronze,100
1751,51,Female,Trainer7,92021,9,6,14,Low,Gold,100
1752,43,Female,Trainer4,61783,8,1,18,Low,Gold,74.29
1753,58,Male,Trainer5,114324,9,3,1,Low,Gold,100
1754,66,Male,Trainer3,59829,1,9,13,High,Gold,74.04
1755,20,Male,Trainer3,92554,2,2,7,High,Silver,52.27
1756,23,Male,Trainer7,76328,5,7,3,Medium,Bronze,90.08
1757,22,Male,Trainer5,48770,9,6,13,Medium,Gold,95.9
1758,22,Female,Trainer7,107768,2,6,13,Low,Silver,85.9
1759,64,Female,Trainer7,35425,1,3,6,Medium,Gold,29.31
1760,40,Female,Trainer4,43824,5,6,6,High,Silver,83.32
1761,66,Female,Trainer6,31161,7,5,13,Low,Silver,100
1762,26,Male,Trainer5,42912,4,7,7,Medium,Silver,77.81
1763,52,Female,Trainer7,44058,2,1,15,Medium,Silver,52.48
1764,37,Female,Trainer6,119101,10,1,5,Low,Gold,83.68
1765,66,Female,Trainer6,114013,4,9,12,Medium,Bronze,100
1766,59,Male,Trainer6,117591,8,4,6,Low,Gold,95.14
1767,52,Male,Trainer6,64929,1,1,11,Low,Silver,62.35
1768,67,Female,Trainer4,97825,1,9,3,Low,Gold,86.53
1769,35,Male,Trainer4,43840,9,3,13,Low,Bronze,82.51
1770,34,Female,Trainer7,90333,2,7,6,Medium,Silver,75.57
1771,41,Male,Trainer6,96929,6,7,2,Medium,Bronze,100
1772,20,Male,Trainer7,69368,8,6,2,High,Silver,90.81
1773,49,Male,Trainer3,46576,10,4,18,Medium,Bronze,100
1774,52,Female,Trainer4,103797,10,7,2,Low,Bronze,100
1775,55,Male,Trainer4,74325,7,10,17,High,Silver,100
1776,30,Female,Trainer5,114837,4,6,8,Low,Bronze,97.77
1777,64,Male,Trainer3,73878,5,1,4,High,Silver,66.51
1778,42,Female,Trainer4,114860,10,8,3,Low,Bronze,100
1779,26,Female,Trainer6,56768,1,1,6,High,Gold,31.56
1780,21,Female,Trainer6,42872,6,10,2,Low,Silver,69.99
1781,31,Female,Trainer6,116140,3,9,4,Low,Gold,100
1782,54,Female,Trainer7,62522,2,4,4,Medium,Silver,46.84
1783,51,Female,Trainer4,111716,7,7,15,Low,Silver,100
1784,28,Male,Trainer7,115137,4,8,6,Medium,Bronze,100
1785,58,Female,Trainer4,90653,6,7,8,Medium,Silver,95.64
1786,20,Male,Trainer5,34836,3,7,3,Low,Silver,55.01
1787,45,Female,Trainer7,58843,10,6,19,High,Silver,100
1788,46,Female,Trainer4,91734,9,8,18,Low,Gold,100
1789,26,Male,Trainer5,32313,3,10,16,High,Gold,90.18
1790,20,Female,Trainer4,90543,2,6,16,High,Silver,100
1791,42,Male,Trainer3,115345,7,9,10,Low,Silver,100
1792,51,Female,Trainer7,119943,3,1,4,High,Gold,78.42
1793,29,Male,Trainer6,85688,1,10,18,High,Gold,100
1794,59,Male,Trainer5,86277,5,5,3,High,Gold,90.48
1795,26,Female,Trainer5,73365,7,9,7,High,Silver,100
1796,32,Male,Trainer6,97181,10,5,11,High,Silver,96.88
1797,57,Male,Trainer5,52535,2,7,9,Medium,Silver,80.28
1798,42,Female,Trainer6,91460,5,7,8,Medium,Gold,100
1799,22,Female,Trainer6,71167,8,4,8,Medium,Gold,88.88
1800,28,Female,Trainer4,69008,7,10,2,Low,Bronze,100
1801,51,Male,Trainer7,92296,6,3,19,Medium,Bronze,89.45
1802,41,Male,Trainer3,43042,6,9,9,Low,Gold,100
1803,32,Male,Trainer5,118678,4,5,4,Medium,Silver,85.08
1804,55,Female,Trainer4,63029,10,5,3,Medium,Gold,100
1805,25,Female,Trainer3,95475,8,5,11,Medium,Silver,100
1806,22,Male,Trainer3,61254,6,1,13,High,Bronze,50.75
1807,65,Female,Trainer5,86648,10,8,6,Medium,Gold,100
1808,43,Female,Trainer5,96147,7,7,19,High,Silver,100
1809,35,Female,Trainer4,90874,7,2,11,High,Gold,89.19
1810,23,Female,Trainer5,88082,7,5,10,Low,Silver,100
1811,54,Female,Trainer3,91382,1,2,5,Low,Bronze,66.23
1812,65,Male,Trainer5,95720,3,3,3,High,Gold,77.07
1813,30,Male,Trainer4,47052,10,10,7,High,Gold,100
1814,45,Female,Trainer4,73732,7,8,9,Medium,Bronze,100
1815,22,Female,Trainer4,102002,4,6,6,Low,Gold,95.95
1816,30,Male,Trainer5,58220,5,4,13,High,Gold,70.88
1817,34,Male,Trainer7,84012,5,6,2,Low,Gold,86.84
1818,67,Male,Trainer4,88940,6,4,5,High,Bronze,72.83
1819,57,Male,Trainer7,117413,8,1,20,Low,Silver,80.05
1820,62,Male,Trainer6,46599,6,2,4,Medium,Bronze,76.81
1821,49,Female,Trainer4,45389,9,5,4,Medium,Gold,91.41
1822,46,Male,Trainer7,105006,8,3,9,High,Silver,100
1823,68,Male,Trainer7,45642,4,4,4,Medium,Gold,89.06
1824,20,Male,Trainer3,92843,6,9,6,High,Silver,100
1825,57,Male,Trainer7,100173,10,4,4,Medium,Silver,100
1826,51,Female,Trainer3,34963,5,9,6,High,Bronze,71.96
1827,57,Female,Trainer7,51686,1,7,14,Medium,Bronze,80.97
1828,44,Male,Trainer7,82374,4,1,10,Low,Silver,59.29
1829,30,Male,Trainer6,51796,1,7,11,High,Gold,65.42
1830,62,Female,Trainer7,45257,2,8,15,Medium,Silver,72.84
1831,50,Male,Trainer5,88097,7,10,14,Medium,Gold,100
1832,23,Male,Trainer5,111470,6,6,10,Low,Bronze,94.5
1833,41,Female,Trainer5,39124,6,7,5,Medium,Silver,70.11
1834,36,Female,Trainer6,98018,5,1,10,High,Bronze,57.5
1835,33,Male,Trainer7,39027,10,10,10,Low,Silver,100
1836,57,Male,Trainer6,101373,2,7,7,High,Gold,87.87
1837,45,Female,Trainer7,112283,4,6,7,Low,Silver,83.67
1838,50,Female,Trainer3,33774,4,9,18,Medium,Bronze,93.67
1839,65,Female,Trainer6,55892,8,8,3,High,Bronze,100
1840,58,Male,Trainer5,30626,3,1,13,Low,Bronze,54.32
1841,30,Male,Trainer5,74542,8,7,6,Medium,Silver,100
1842,60,Male,Trainer5,68605,8,8,11,High,Silver,100
1843,62,Female,Trainer7,47560,1,6,10,High,Bronze,60.16
1844,42,Male,Trainer7,46840,7,2,16,High,Bronze,54.58
1845,59,Female,Trainer6,87704,7,4,16,High,Bronze,91.52
1846,53,Male,Trainer4,73286,7,6,4,Low,Gold,100
1847,44,Female,Trainer7,107950,4,3,6,High,Bronze,91.25
1848,55,Male,Trainer4,95920,4,8,16,High,Silver,100
1849,24,Female,Trainer4,57668,5,6,8,Low,Bronze,76.56
1850,22,Female,Trainer7,30254,9,1,1,High,Gold,68.41
1851,60,Female,Trainer6,61242,7,2,7,Medium,Silver,67.34
1852,62,Female,Trainer4,38305,7,5,18,Low,Silver,84.67
1853,68,Male,Trainer6,78345,2,9,10,Low,Bronze,94.39
1854,48,Female,Trainer6,103651,8,1,2,Low,Gold,97.13
1855,40,Male,Trainer7,118712,6,3,7,High,Gold,100
1856,59,Male,Trainer4,102260,10,2,1,Low,Gold,100
1857,27,Female,Trainer6,45918,9,8,5,High,Gold,100
1858,49,Female,Trainer4,47646,7,3,4,High,Bronze,79.11
1859,60,Male,Trainer6,35793,3,4,1,Low,Gold,59.56
1860,47,Male,Trainer7,67408,9,2,2,Medium,Gold,82.46
1861,56,Male,Trainer6,99497,6,6,11,High,Bronze,100
1862,48,Male,Trainer7,104930,7,7,3,Low,Silver,100
1863,35,Male,Trainer7,59134,6,9,5,Medium,Gold,100
1864,53,Male,Trainer4,114382,4,1,13,High,Silver,73.26
1865,19,Male,Trainer4,102058,8,2,13,Medium,Gold,71.56
1866,31,Female,Trainer4,75367,5,2,11,Medium,Bronze,66.31
1867,30,Male,Trainer3,119542,7,5,19,Low,Silver,100
1868,46,Male,Trainer4,53596,10,3,12,High,Bronze,86.22
1869,29,Female,Trainer4,71504,2,6,6,High,Silver,74.56
1870,56,Male,Trainer6,117007,9,10,13,Low,Gold,100
1871,19,Male,Trainer3,99252,9,7,20,Low,Silver,100
1872,49,Female,Trainer3,88661,8,4,3,Medium,Bronze,100
1873,30,Male,Trainer6,48052,8,6,13,High,Bronze,100
1874,63,Male,Trainer4,54631,6,4,6,High,Silver,82.23
1875,44,Female,Trainer5,100480,4,9,13,Medium,Silver,97.19
1876,66,Female,Trainer7,44936,5,7,9,High,Silver,100
1877,58,Male,Trainer3,56520,6,7,14,Medium,Silver,100
1878,34,Female,Trainer6,81650,6,1,3,High,Silver,68.92
1879,57,Female,Trainer5,74323,1,4,16,High,Bronze,81.75
1880,48,Male,Trainer7,49931,1,6,12,Medium,Gold,57.42
1881,51,Female,Trainer5,59575,9,10,19,Low,Silver,100
1882,41,Female,Trainer4,33902,5,8,5,Low,Gold,90.49
1883,62,Male,Trainer6,105362,7,9,4,Low,Gold,100
1884,52,Male,Trainer7,43288,6,3,7,High,Silver,87.01
1885,65,Female,Trainer7,49304,4,4,19,High,Bronze,86.83
1886,23,Female,Trainer4,99225,1,1,8,High,Bronze,51.9
1887,36,Male,Trainer4,37545,6,8,16,Medium,Gold,100
1888,47,Male,Trainer4,76897,6,1,4,Low,Gold,65.29
1889,24,Female,Trainer6,57548,2,5,2,High,Bronze,59.72
1890,27,Male,Trainer3,79090,6,9,13,Low,Gold,89.46
1891,58,Male,Trainer5,116315,10,5,16,Low,Silver,100
1892,49,Female,Trainer6,62984,8,7,2,High,Bronze,100
1893,51,Female,Trainer6,32817,10,7,8,Medium,Silver,100
1894,45,Male,Trainer5,95643,10,5,20,High,Silver,100
1895,32,Male,Trainer7,73368,10,3,14,High,Bronze,82.14
1896,47,Female,Trainer5,52881,2,10,12,Low,Bronze,92.7
1897,54,Male,Trainer4,55742,8,9,6,High,Silver,100
1898,46,Female,Trainer7,67606,6,3,10,Low,Gold,64.87
1899,39,Male,Trainer6,52438,7,7,12,Low,Silver,85.6
1900,21,Male,Trainer5,47831,10,8,9,Medium,Silver,100
1901,37,Male,Trainer6,72187,1,6,9,High,Gold,82.94
1902,49,Female,Trainer6,83747,3,7,16,Medium,Silver,85.49
1903,53,Female,Trainer5,87651,2,9,4,Low,Gold,96.91
1904,67,Male,Trainer6,42119,4,2,9,Low,Gold,60.41
1905,21,Male,Trainer3,48053,7,7,12,High,Bronze,82.2
1906,44,Female,Trainer3,33769,8,3,3,Medium,Bronze,69.85
1907,34,Female,Trainer6,102921,8,3,1,Low,Gold,82.7
1908,29,Male,Trainer7,89010,8,1,16,Medium,Gold,78.76
1909,39,Female,Trainer7,97935,5,10,11,Low,Bronze,100
1910,34,Female,Trainer7,110045,9,4,2,High,Silver,100
1911,27,Male,Trainer7,48577,6,5,6,Medium,Gold,59.4
1912,18,Male,Trainer3,90599,8,10,7,High,Gold,100
1913,39,Female,Trainer7,97419,4,10,20,High,Bronze,100
1914,43,Female,Trainer5,68304,1,9,15,High,Bronze,74.85
1915,35,Male,Trainer7,103872,5,3,4,Low,Gold,78.84
1916,67,Female,Trainer5,54651,3,5,4,Low,Gold,78.19
1917,31,Male,Trainer3,32772,9,7,8,Low,Gold,100
1918,64,Male,Trainer5,104113,5,6,15,Medium,Gold,100
1919,46,Female,Trainer5,92617,8,1,20,High,Bronze,70.59
1920,29,Male,Trainer6,32214,4,10,19,High,Gold,94.45
1921,53,Male,Trainer5,46830,4,1,7,Medium,Bronze,49.28
1922,52,Male,Trainer6,34496,2,7,4,High,Silver,46.75
1923,69,Male,Trainer7,85411,8,5,16,Low,Silver,100
1924,29,Male,Trainer5,39315,9,1,3,High,Gold,77.66
1925,24,Female,Trainer5,97617,8,3,17,High,Bronze,90.15
1926,46,Male,Trainer4,36961,8,4,6,High,Silver,94.91
1927,28,Male,Trainer7,63365,5,6,18,High,Gold,83.72
1928,50,Male,Trainer5,43809,9,6,14,Medium,Gold,100
1929,23,Female,Trainer5,86038,9,6,4,Low,Silver,100
1930,64,Male,Trainer4,71337,5,10,15,Low,Bronze,100
1931,32,Male,Trainer6,109953,9,10,1,High,Gold,100
1932,49,Male,Trainer7,63650,1,8,19,Low,Bronze,84.94
1933,68,Male,Trainer4,72839,3,2,13,Low,Gold,62.01
1934,28,Female,Trainer7,81968,5,4,5,Low,Bronze,85.57
1935,40,Female,Trainer7,115480,8,3,19,Low,Gold,100
1936,43,Male,Trainer6,98929,3,1,17,High,Silver,80.25
1937,51,Female,Trainer6,53719,3,10,14,Medium,Silver,100
1938,63,Female,Trainer3,37731,7,6,1,Medium,Bronze,95.03
1939,51,Female,Trainer4,38193,10,2,17,High,Bronze,95.29
1940,46,Male,Trainer4,64714,4,6,12,Medium,Gold,70.96
1941,21,Male,Trainer7,52209,6,3,18,High,Silver,75.84
1942,34,Male,Trainer3,66182,5,10,4,Medium,Silver,81.22
1943,52,Male,Trainer3,30957,3,9,17,High,Bronze,86.4
1944,30,Male,Trainer7,95311,2,5,3,Low,Gold,75.2
1945,58,Male,Trainer6,44082,10,5,6,Medium,Silver,100
1946,56,Female,Trainer3,43082,5,9,3,High,Gold,81.64
1947,32,Female,Trainer4,57655,8,8,13,High,Silver,100
1948,46,Female,Trainer6,39488,8,6,7,Low,Bronze,100
1949,46,Female,Trainer5,33692,2,6,2,Low,Gold,52.5
1950,28,Female,Trainer3,65104,1,6,17,Medium,Gold,69.25
1951,69,Male,Trainer7,73336,5,9,2,Low,Bronze,100
1952,49,Male,Trainer4,48529,4,2,20,Medium,Bronze,76.12
1953,19,Female,Trainer3,79515,3,2,7,High,Bronze,80.09
1954,64,Male,Trainer7,101672,4,10,2,Medium,Silver,100
1955,31,Male,Trainer4,113434,1,2,1,Low,Silver,34.85
1956,37,Male,Trainer3,62710,3,3,14,Medium,Gold,64.31
1957,39,Male,Trainer4,60607,4,10,7,High,Bronze,94.42
1958,28,Male,Trainer5,52362,10,5,14,Medium,Bronze,100
1959,44,Female,Trainer4,117118,5,1,10,High,Gold,66.21
1960,20,Female,Trainer7,71279,1,7,18,High,Bronze,73.67
1961,34,Female,Trainer3,82311,10,7,20,High,Silver,100
1962,61,Male,Trainer7,107168,3,6,1,High,Silver,92.14
1963,45,Male,Trainer5,97769,2,4,15,High,Gold,77.47
1964,46,Male,Trainer6,104322,8,5,18,Low,Silver,100
1965,38,Male,Trainer4,31012,9,2,20,High,Silver,96.5
1966,64,Female,Trainer7,116630,8,4,11,Low,Gold,100
1967,33,Male,Trainer3,85646,5,5,18,High,Bronze,98.31
1968,54,Female,Trainer3,113462,10,5,12,High,Silver,100
1969,37,Female,Trainer6,37276,4,7,1,High,Bronze,62.76
1970,23,Female,Trainer3,111905,3,1,7,Medium,Gold,83.77
1971,36,Female,Trainer5,98977,9,9,12,High,Bronze,100
1972,22,Male,Trainer6,102450,8,2,14,Medium,Bronze,91.82
1973,20,Male,Trainer5,83359,1,1,6,Medium,Bronze,46.51
1974,18,Female,Trainer4,73293,9,7,9,High,Gold,100
1975,55,Male,Trainer5,57017,9,8,4,High,Bronze,100
1976,32,Male,Trainer4,31121,8,6,3,Medium,Silver,100
1977,51,Male,Trainer5,53052,7,2,7,Medium,Silver,92.56
1978,52,Female,Trainer6,99798,1,4,13,Medium,Gold,62.32
1979,66,Female,Trainer4,44783,3,8,19,Medium,Bronze,100
1980,42,Female,Trainer5,72264,9,10,5,Low,Silver,100
1981,41,Female,Trainer5,118289,5,4,15,Medium,Gold,91.9
1982,29,Female,Trainer3,97495,4,4,14,High,Gold,63.17
1983,35,Female,Trainer5,111213,10,1,1,Low,Gold,92.17
1984,32,Female,Trainer3,107863,1,2,8,Medium,Bronze,59.23
1985,61,Male,Trainer5,104215,9,10,7,Medium,Bronze,100
1986,33,Female,Trainer7,76497,7,3,20,Medium,Silver,93.38
1987,44,Male,Trainer3,88882,3,10,13,Low,Bronze,100
1988,25,Female,Trainer6,112355,2,6,8,Low,Silver,82.5
1989,63,Male,Trainer6,77354,3,5,4,High,Gold,79.36
1990,42,Male,Trainer4,91229,4,3,8,Medium,Bronze,58.02
1991,34,Male,Trainer6,38021,3,3,18,Low,Silver,54.05
1992,46,Male,Trainer4,80273,2,3,17,Low,Silver,67.26
1993,25,Female,Trainer6,83572,6,10,10,Low,Silver,100
1994,32,Female,Trainer3,50283,4,8,7,High,Gold,84.73
1995,44,Female,Trainer7,111761,8,10,17,Medium,Gold,100
1996,63,Female,Trainer4,98085,2,9,18,Medium,Gold,98.72
1997,67,Female,Trainer7,110883,1,10,6,Medium,Bronze,100
1998,69,Female,Trainer5,78408,2,1,15,Low,Bronze,60.73
1999,24,Female,Trainer5,66094,5,1,5,Medium,Gold,58.09
2000,20,Female,Trainer7,43718,5,5,17,Low,Silver,87.4
2001,46,Female,Trainer3,34504,8,5,18,Medium,Bronze,90.26
2002,61,Female,Trainer7,42129,1,3,20,Medium,Gold,71.25
2003,41,Female,Trainer7,55697,8,9,5,Low,Gold,100
2004,20,Male,Trainer7,105883,10,9,14,Low,Bronze,100
2005,37,Male,Trainer4,48554,8,7,19,High,Gold,100
2006,63,Male,Trainer4,103015,9,8,8,Medium,Bronze,100
2007,32,Male,Trainer7,79410,4,7,15,High,Gold,94.24
2008,42,Male,Trainer3,65220,3,2,2,Medium,Silver,58.4
2009,47,Female,Trainer5,53762,9,4,4,Low,Silver,76.45
2010,31,Female,Trainer5,79328,5,3,19,Medium,Bronze,78.16
2011,24,Male,Trainer5,106157,2,4,11,High,Gold,59.56
2012,34,Female,Trainer6,75025,3,8,2,Medium,Bronze,80.21
2013,61,Male,Trainer3,58534,8,9,20,Low,Gold,100
2014,37,Female,Trainer4,107645,7,7,20,Low,Bronze,100
2015,53,Female,Trainer5,47987,4,9,5,Low,Gold,100
2016,26,Male,Trainer4,38478,9,2,13,Low,Silver,78.05
2017,55,Male,Trainer4,93789,1,1,10,Medium,Bronze,51.88
2018,65,Male,Trainer4,45660,7,4,17,High,Gold,100
2019,39,Female,Trainer4,116474,6,4,20,Medium,Silver,98.77
2020,19,Male,Trainer7,67808,2,10,19,Medium,Gold,100
2021,41,Female,Trainer4,34867,9,10,6,Medium,Gold,100
2022,25,Female,Trainer6,82860,9,9,11,High,Gold,100
2023,28,Female,Trainer4,117759,7,1,5,Low,Bronze,87.16
2024,30,Female,Trainer5,102120,7,4,5,High,Gold,84.66
2025,34,Male,Trainer4,56789,4,2,19,High,Bronze,51.61
2026,25,Male,Trainer5,65077,7,4,14,Medium,Silver,89.95
2027,38,Male,Trainer4,93192,9,7,14,High,Bronze,100
2028,35,Male,Trainer3,41159,10,2,13,Low,Bronze,87.06
2029,47,Female,Trainer7,98531,9,6,15,Medium,Silver,100
2030,35,Male,Trainer5,87126,9,2,4,Medium,Silver,90.64
2031,63,Male,Trainer6,89556,10,3,3,Medium,Silver,100
2032,64,Male,Trainer4,31633,5,5,17,Medium,Gold,100
2033,48,Male,Trainer5,60113,3,4,19,Medium,Bronze,82.73
2034,55,Female,Trainer7,93870,3,4,15,High,Silver,76.97
2035,49,Female,Trainer4,45399,8,9,16,Medium,Bronze,100
2036,28,Female,Trainer7,45607,8,6,8,Low,Bronze,100
2037,62,Female,Trainer6,70740,10,2,15,Medium,Bronze,99.71
2038,42,Male,Trainer5,31661,9,9,14,Low,Bronze,100
2039,50,Female,Trainer6,112907,2,8,9,Low,Gold,99.21
2040,55,Male,Trainer7,49505,1,9,7,High,Bronze,74.2
2041,58,Male,Trainer3,76575,3,5,1,High,Bronze,75.34
2042,25,Male,Trainer3,51258,8,7,19,Medium,Bronze,89.19
2043,28,Male,Trainer5,37885,6,6,6,Low,Silver,72.7
2044,39,Female,Trainer4,41195,3,5,19,High,Silver,72.39
2045,68,Female,Trainer6,70699,1,7,9,Low,Bronze,83.21
2046,41,Male,Trainer3,95031,5,8,14,Medium,Silver,100
2047,58,Female,Trainer3,65611,6,2,12,Low,Gold,85.77
2048,34,Female,Trainer4,53099,7,4,9,Low,Gold,85.3
2049,29,Male,Trainer6,73775,10,7,5,Low,Bronze,100
2050,63,Male,Trainer7,56968,10,7,14,Medium,Gold,100
2051,49,Female,Trainer3,94777,4,5,3,High,Gold,70.39
2052,32,Male,Trainer5,46958,10,1,5,Low,Gold,56.91
2053,33,Female,Trainer5,82412,1,6,8,High,Bronze,75.26
2054,39,Male,Trainer7,100645,7,1,15,Low,Gold,85.7
2055,45,Male,Trainer4,60026,9,6,15,Low,Silver,100
2056,37,Male,Trainer4,75209,9,3,1,High,Gold,74.81
2057,50,Male,Trainer3,68550,6,6,6,Low,Bronze,93.07
2058,27,Female,Trainer3,85230,2,2,9,High,Bronze,57.26
2059,57,Female,Trainer3,86465,1,2,18,Low,Bronze,61.68
2060,49,Female,Trainer7,55777,2,10,3,Low,Bronze,73.77
2061,67,Female,Trainer7,62914,9,10,10,Low,Gold,100
2062,50,Male,Trainer3,103998,5,6,18,Medium,Gold,98.98
2063,19,Male,Trainer4,32963,9,7,14,Medium,Gold,79.7
2064,50,Female,Trainer6,99778,2,4,11,Low,Gold,77.82
2065,50,Female,Trainer3,69366,2,1,5,High,Silver,52.81
2066,58,Female,Trainer4,119490,5,4,18,Low,Gold,89.87
2067,30,Female,Trainer4,42211,5,5,19,Low,Bronze,68.84
2068,47,Female,Trainer5,101343,10,1,11,Low,Bronze,100
2069,50,Male,Trainer6,42337,7,7,16,Low,Bronze,100
2070,30,Female,Trainer3,57527,3,10,10,Medium,Gold,99.69
2071,69,Female,Trainer6,87356,8,8,14,Medium,Silver,100
2072,43,Male,Trainer3,113145,3,9,19,High,Gold,100
2073,39,Male,Trainer6,71618,7,4,19,High,Gold,100
2074,56,Female,Trainer6,72936,1,10,2,High,Gold,92.04
2075,19,Female,Trainer4,50329,10,8,2,High,Gold,100
2076,55,Female,Trainer6,119952,5,10,16,High,Silver,100
2077,56,Male,Trainer6,40397,9,7,1,High,Bronze,100
2078,43,Female,Trainer3,100621,4,1,16,Medium,Silver,70.17
2079,63,Female,Trainer4,41164,3,4,4,High,Bronze,65.03
2080,67,Male,Trainer6,115538,5,5,14,High,Gold,100
2081,32,Male,Trainer4,47775,9,10,7,Medium,Silver,100
2082,51,Male,Trainer4,35912,2,3,9,Medium,Bronze,41.41
2083,59,Male,Trainer7,91816,7,2,19,Medium,Bronze,92.9
2084,61,Female,Trainer3,98713,9,8,20,Low,Silver,100
2085,66,Male,Trainer7,65186,4,3,16,High,Silver,86.67
2086,57,Male,Trainer4,81309,5,10,6,High,Gold,100
2087,28,Male,Trainer6,119078,5,8,4,Low,Silver,100
2088,20,Female,Trainer3,109652,7,6,20,Medium,Gold,100
2089,23,Male,Trainer5,91401,9,7,15,Medium,Silver,100
2090,26,Female,Trainer3,32378,8,9,15,Medium,Bronze,100
2091,23,Male,Trainer7,40663,7,8,10,High,Bronze,100
2092,26,Female,Trainer3,73231,8,7,3,High,Silver,100
2093,56,Female,Trainer6,114140,4,4,12,Low,Silver,79.91
2094,48,Female,Trainer3,94495,5,5,1,Low,Gold,86.73
2095,49,Male,Trainer5,95781,2,8,8,High,Bronze,91.85
2096,58,Female,Trainer7,110392,5,9,18,High,Gold,100
2097,67,Male,Trainer7,73303,10,1,13,Low,Silver,97.34
2098,29,Male,Trainer4,118219,2,10,11,Low,Silver,100
2099,25,Female,Trainer7,46992,1,6,20,Medium,Bronze,54.85
2100,25,Male,Trainer5,74679,8,1,4,Medium,Bronze,77.29
2101,67,Female,Trainer5,87636,2,3,9,Low,Gold,77.53
